"lhs","op","rhs","est","se","z","model","time","effect_type","effect","estRef","Bias","RelBiasPercent","Scenario","ScenarioSubtitle","effect_parsed","model_lab","Scenario_plain"
"Y4","~","X3",0.114434118498006,0.0336319176839532,3.40254515289226,"model_clpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,0.0144341184980064,14.4341184980065,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM","Scenario 2"
"Y4","~","X3",0.111500737303582,0.052008966151663,2.14387528831924,"model_clpm_lag2",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,0.0115007373035823,11.5007373035823,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 2"
"Y4","~","X3",0.0973070243683455,0.0413624258825321,2.35254635800846,"model_dpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,-0.0026929756316544,-2.6929756316544,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM","Scenario 2"
"Y4","~","X3",0.100000001476302,0.0405413383319019,2.46661816286445,"model_dpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,1.47630227487205e-09,1.47630227487206e-06,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM-free","Scenario 2"
"Y4","~","X3",0.105579654674927,0.101803438193219,1.03709321167072,"model_riclpm",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,0.00557965467492726,5.57965467492726,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM","Scenario 2"
"Y4","~","X3",0.123283822652441,0.126033106681822,0.978186017136576,"model_riclpm_free",4,"cross","X[t-1] -> Y[t]",0.0999999999999999,0.0232838226524407,23.2838226524407,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 2"
"Y5","~","X4",0.0999999999999995,0.0789638848852186,1.26640172460307,"model_covariates",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,0,0,"Scenario~2","Step","X[t-1] %->% Y[t]","True Model","Scenario 2"
"Y5","~","X4",0.129761206735968,0.0344952312374388,3.76171436111824,"model_clpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,0.0297612067359689,29.761206735969,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM","Scenario 2"
"Y5","~","X4",0.133404721542775,0.066781047047509,1.99764345485432,"model_clpm_lag2",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,0.0334047215427755,33.4047215427756,"Scenario~2","Step","X[t-1] %->% Y[t]","CLPM lag 2","Scenario 2"
"Y5","~","X4",0.098009135878802,0.0418416907849143,2.34237990961251,"model_dpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,-0.00199086412119742,-1.99086412119743,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM","Scenario 2"
"Y5","~","X4",0.0999999986672863,0.040443917859792,2.47255963217903,"model_dpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,-1.33271313429439e-09,-1.3327131342944e-06,"Scenario~2","Step","X[t-1] %->% Y[t]","DPM-free","Scenario 2"
"Y5","~","X4",0.118615152568182,0.103030785683733,1.15125932293954,"model_riclpm",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,0.018615152568183,18.6151525681831,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM","Scenario 2"
"Y5","~","X4",0.12783266507827,0.122496282971621,1.04356362476636,"model_riclpm_free",5,"cross","X[t-1] -> Y[t]",0.0999999999999995,0.027832665078271,27.8326650782711,"Scenario~2","Step","X[t-1] %->% Y[t]","RICLPM-free","Scenario 2"
"Y2","~","X1",0.0999999999998847,0.0403180185564043,2.48028061845317,"model_covariates",2,"cross","X[t-1] -> Y[t]",0.0999999999998847,0,0,"Scenario~3*italic('A')","Linear","X[t-1] %->% Y[t]","True Model","Scenario 3A"
